230,nil,nil
1585948260.3545,159.44763183594,159.3959197998,-2,4
1585948260.4552,159.44763183594,159.3959197998,-2,4
1585948260.5629,159.44763183594,159.3959197998,-2,4
1585948260.6706,159.41442871094,159.33204650879,-2,4
1585948260.7843,159.18206787109,158.88482666016,-2,4
1585948260.8911,158.98838806152,158.5121307373,-2,4
1585948260.9997,158.79653930664,158.14295959473,-2,4
1585948261.1074,158.60287475586,157.77024841309,-2,4
1585948261.2221,158.37603759766,157.33366394043,-2,4
1585948261.33,158.1805267334,156.95741271973,-2,4
1585948261.4376,157.98315429688,156.57762145996,-2,4
1585948261.5513,157.7894744873,156.2049407959,-2,4
1585948261.659,157.59577941895,155.83221435547,-2,4
1585948261.7668,157.37072753906,155.3991394043,-2,4
1585948261.8751,157.17706298828,155.02644348145,-2,4
1585948261.9827,156.9815826416,154.65019226074,-2,4
1585948262.097,156.75654602051,154.21711730957,-2,4
1585948262.2055,156.56468200684,153.84790039063,-2,4
1585948262.3117,156.36918640137,153.47164916992,-2,4
1585948262.4263,156.17918395996,153.10601806641,-2,4
1585948262.5331,155.9800567627,152.72267150879,-2,4
1585948262.6409,155.75321960449,152.28605651855,-2,4
1585948262.7496,155.56448364258,151.91094970703,-2,4
1585948262.8631,155.43786621094,151.51556396484,-2,4
1585948262.9709,155.39961242676,151.09413146973,-2,4
1585948263.0797,155.470703125,150.61671447754,-2,4
1585948263.1873,155.62971496582,150.22457885742,-2,4
1585948263.295,155.86854553223,149.88008117676,-2,4
1585948263.4097,156.23223876953,149.556640625,-2,4
1585948263.5165,156.58001708984,149.32830810547,-2,4
1585948263.6237,156.9344329834,149.09558105469,-2,4
1585948263.7383,157.28887939453,148.86280822754,-2,4
1585948263.846,157.63404846191,148.61723327637,-2,4
1585948263.9548,157.97344970703,148.26162719727,-2,4
1585948264.062,158.25360107422,147.94876098633,-2,4
1585948264.1751,158.53375244141,147.63589477539,-2,4
1585948264.2829,158.80856323242,147.32897949219,-2,4
1585948264.3905,159.09405517578,147.01013183594,-2,4
1585948264.4992,159.41156005859,146.65559387207,-2,4
1585948264.6139,159.73440551758,146.2950592041,-2,4
1585948264.7216,160.01454162598,145.9821472168,-2,4
1585948264.8303,160.29739379883,145.66630554199,-2,4
1585948264.9371,160.58560180664,145.34442138672,-2,4
1585948265.0518,160.86038208008,145.0375213623,-2,4
1585948265.1595,161.18858337402,144.67102050781,-2,4
1585948265.2662,161.4234161377,144.40879821777,-2,4
1585948265.3744,161.70355224609,144.09590148926,-2,4
1585948265.4891,162.037109375,143.72340393066,-2,4
1585948265.5968,162.3172454834,143.41053771973,-2,4
1585948265.705,162.57772827148,143.07139587402,-2,4
1585948265.8127,162.82534790039,142.72232055664,-2,4
1585948265.9205,163.06840515137,142.37973022461,-2,4
1585948266.0351,163.3484954834,141.98487854004,-2,4
1585948266.1429,163.58467102051,141.65197753906,-2,4
1585948266.2516,163.82774353027,141.30937194824,-2,4
1585948266.3594,164.11016845703,140.91130065918,-2,4
1585948266.4671,164.35316467285,140.56867980957,-2,4
1585948266.5838,164.59944152832,140.15780639648,-2,4
1585948266.6915,164.77716064453,139.77722167969,-2,4
1585948266.7992,164.95489501953,139.39663696289,-2,4
1585948266.9069,165.08187866211,139.00134277344,-2,4
1585948267.0147,165.15512084961,138.52700805664,-2,4
1585948267.1231,165.21774291992,138.10766601563,-2,4
1585948267.2373,165.22645568848,137.68859863281,-2,4
1585948267.3445,165.16842651367,137.2727355957,-2,4
1585948267.4535,165.09786987305,136.78993225098,-2,4
1585948267.5607,165.03656005859,136.37040710449,-2,4
1585948267.6754,164.97525024414,135.9508972168,-2,4
1585948267.7831,164.91632080078,135.54727172852,-2,4
1585948267.891,164.7908782959,135.06881713867,-2,4
1585948267.9995,164.61340332031,134.68811035156,-2,4
1585948268.1142,164.4300994873,134.30131530762,-2,4
1585948268.2219,164.22102355957,133.86027526855,-2,4
1585948268.3306,164.04444885254,133.4878692627,-2,4
1585948268.4383,163.84010314941,133.11712646484,-2,4
1585948268.5461,163.56015014648,132.79426574707,-2,4
1585948268.6604,163.2121887207,132.44100952148,-2,4
1585948268.7683,162.9175567627,132.14189147949,-2,4
1585948268.877,162.62564086914,131.84559631348,-2,4
1585948268.9847,162.32255554199,131.53784179688,-2,4
1585948269.0927,162.03253173828,131.23976135254,-2,4
1585948269.2014,161.7808380127,130.8941192627,-2,4
1585948269.3161,161.51094055176,130.49220275879,-2,4
