238,nil,nil
1586232407.7168,97.653472900391,206.88264465332,-2.5,4
1586232407.8306,97.653472900391,206.88264465332,-2.5,4
1586232407.9382,97.653472900391,206.88264465332,-2.5,4
1586232408.046,97.653472900391,206.88264465332,-2.5,4
1586232408.1536,97.725395202637,206.87927246094,-2.5,4
1586232408.2683,98.212905883789,206.85627746582,-2.5,4
1586232408.3757,98.636459350586,206.83615112305,-2.5,4
1586232408.4833,99.055999755859,206.8159942627,-2.5,4
1586232408.592,99.471481323242,206.7958984375,-2.5,4
1586232408.7067,99.950904846191,206.7724609375,-2.5,4
1586232408.8145,100.36639404297,206.75196838379,-2.5,4
1586232408.9218,100.79795837402,206.73072814941,-2.5,4
1586232409.0295,101.22141265869,206.70977783203,-2.5,4
1586232409.1431,101.70082092285,206.68609619141,-2.5,4
1586232409.2504,102.12040710449,206.666015625,-2.5,4
1586232409.3578,102.53998565674,206.64625549316,-2.5,4
1586232409.4665,102.95959472656,206.62635803223,-2.5,4
1586232409.5813,103.45110321045,206.60316467285,-2.5,4
1586232409.6891,103.87466430664,206.58323669434,-2.5,4
1586232409.7977,104.30226898193,206.56318664551,-2.5,4
1586232409.9055,104.75780487061,206.5418548584,-2.5,4
1586232410.0132,105.17340087891,206.52258300781,-2.5,4
1586232410.1278,105.59295654297,206.5032043457,-2.5,4
1586232410.2355,106.09246063232,206.48022460938,-2.5,4
1586232410.3433,106.50409698486,206.46145629883,-2.5,4
1586232410.4509,106.91969299316,206.44268798828,-2.5,4
1586232410.5646,107.3472442627,206.4234161377,-2.5,4
1586232410.6734,107.83476257324,206.40148925781,-2.5,4
1586232410.7811,108.25429534912,206.38270568848,-2.5,4
1586232410.8886,108.66593933105,206.36421203613,-2.5,4
1586232411.0019,109.15744781494,206.34246826172,-2.5,4
1586232411.1092,109.51712799072,206.32662963867,-2.5,4
1586232411.2179,110.00455474854,206.30529785156,-2.5,4
1586232411.3318,110.42017364502,206.28709411621,-2.5,4
1586232411.4389,110.83578491211,206.26924133301,-2.5,4
1586232411.5477,111.32726287842,206.2481842041,-2.5,4
1586232411.655,111.74290466309,206.23034667969,-2.5,4
1586232411.7628,112.16655731201,206.21229553223,-2.5,4
1586232411.8775,112.58226013184,206.19476318359,-2.5,4
1586232411.9853,113.07385253906,206.17419433594,-2.5,4
1586232412.0931,113.4974899292,206.15655517578,-2.5,4
1586232412.2007,113.90904998779,206.13948059082,-2.5,4
1586232412.3144,114.32865905762,206.12208557129,-2.5,4
1586232412.4221,114.81623077393,206.10208129883,-2.5,4
1586232412.5294,115.255859375,206.0841217041,-2.5,4
1586232412.6441,115.67556762695,206.06704711914,-2.5,4
1586232412.7514,116.09530639648,206.05006408691,-2.5,4
1586232412.8575,116.53499603271,206.03224182129,-2.5,4
1586232412.9662,116.9666519165,206.01501464844,-2.5,4
1586232413.0799,117.44631195068,205.99589538574,-2.5,4
1586232413.1878,117.87002563477,205.97923278809,-2.5,4
1586232413.2967,118.2897644043,205.96278381348,-2.5,4
1586232413.4043,118.71746826172,205.94607543945,-2.5,4
1586232413.5186,119.2091217041,205.92697143555,-2.5,4
1586232413.6263,119.63678741455,205.91058349609,-2.5,4
1586232413.7331,120.05246734619,205.8946685791,-2.5,4
1586232413.8409,120.47216796875,205.87867736816,-2.5,4
1586232413.9546,120.8998336792,205.86222839355,-2.5,4
1586232414.0623,121.37558746338,205.84465026855,-2.5,4
1586232414.171,121.78740692139,205.82995605469,-2.5,4
1586232414.2847,122.21115112305,205.81521606445,-2.5,4
1586232414.3908,122.63890075684,205.80027770996,-2.5,4
1586232414.4984,123.12658691406,205.78323364258,-2.5,4
1586232414.6118,123.54641723633,205.76863098145,-2.5,4
1586232414.72,123.97016906738,205.75405883789,-2.5,4
1586232414.8277,124.38194274902,205.74005126953,-2.5,4
1586232414.9349,124.87369537354,205.72348022461,-2.5,4
1586232415.0516,125.28945922852,205.70976257324,-2.5,4
1586232415.1584,125.70117950439,205.69630432129,-2.5,4
1586232415.2657,126.1848449707,205.6805267334,-2.5,4
1586232415.3735,126.60456085205,205.66693115234,-2.5,4
1586232415.4881,127.02026367188,205.6534576416,-2.5,4
1586232415.5968,127.5079498291,205.63787841797,-2.5,4
1586232415.7045,127.93570709229,205.62435913086,-2.5,4
1586232415.8112,128.35542297363,205.6111907959,-2.5,4
1586232415.9199,128.77513122559,205.59802246094,-2.5,4
1586232416.0336,129.25886535645,205.58320617676,-2.5,4
