235,nil,nil
1587156553.2719,-440.50201416016,-121.75299835205,39.811412811279,4
1587156553.3726,-440.50201416016,-121.75299835205,39.811412811279,4
1587156553.4799,-440.52581787109,-121.82063293457,39.801174163818,4
1587156553.5876,-440.66351318359,-122.21091461182,39.759593963623,4
1587156553.6963,-440.82580566406,-122.67282867432,39.710906982422,4
1587156553.811,-440.96286010742,-123.06343078613,39.669788360596,4
1587156553.9189,-441.1223449707,-123.51789093018,39.62194442749,4
1587156554.0266,-441.26202392578,-123.91610717773,39.548973083496,4
1587156554.1343,-441.41772460938,-124.30918884277,39.576248168945,4
1587156554.2496,-441.57250976563,-124.68544006348,39.604984283447,4
1587156554.3568,-441.75891113281,-125.13929748535,39.639728546143,4
1587156554.4645,-441.91519165039,-125.5193939209,39.668773651123,4
1587156554.5732,-442.07281494141,-125.90309143066,39.698139190674,4
1587156554.6799,-442.22723388672,-126.28392028809,39.727416992188,4
1587156554.7936,-442.40200805664,-126.7392578125,39.755023956299,4
1587156554.9014,-442.60687255859,-127.10964202881,39.734523773193,4
1587156555.009,-442.82055664063,-127.46591949463,39.713138580322,4
1587156555.1177,-443.03839111328,-127.82912445068,39.691341400146,4
1587156555.2312,-443.28720092773,-128.24342346191,39.666442871094,4
1587156555.3388,-443.50314331055,-128.60290527344,39.644836425781,4
1587156555.4468,-443.71487426758,-128.95561218262,39.623645782471,4
1587156555.5608,-443.96356201172,-129.37004089355,39.598762512207,4
1587156555.6675,-444.16732788086,-129.72756958008,39.58158493042,4
1587156555.7741,-444.37301635742,-130.09817504883,39.563621520996,4
1587156555.8873,-444.6096496582,-130.52465820313,39.542930603027,4
1587156555.9945,-444.81143188477,-130.88815307617,39.525287628174,4
1587156556.1015,-445.01300048828,-131.25166320801,39.507663726807,4
1587156556.2161,-445.22073364258,-131.62573242188,39.489501953125,4
1587156556.3238,-445.45538330078,-132.04873657227,39.440887451172,4
1587156556.4315,-445.6549987793,-132.40267944336,39.352699279785,4
1587156556.5458,-445.85464477539,-132.75668334961,39.264434814453,4
1587156556.6532,-446.08877563477,-133.17202758789,39.160888671875,4
1587156556.7604,-446.28839111328,-133.52607727051,39.072620391846,4
1587156556.8685,-446.48590087891,-133.87944030762,38.941654205322,4
1587156556.9831,-446.71124267578,-134.2843170166,38.801544189453,4
1587156557.0908,-446.90664672852,-134.6354675293,38.680030822754,4
1587156557.1986,-447.10021972656,-134.98341369629,38.559635162354,4
1587156557.3053,-447.29382324219,-135.33143615723,38.439212799072,4
1587156557.419,-447.51898193359,-135.73635864258,38.299121856689,4
1587156557.5257,-447.71478271484,-136.08984375,38.180339813232,4
1587156557.6331,-447.91400146484,-136.45211791992,38.109199523926,4
1587156557.7498,-448.1457824707,-136.87496948242,38.128433227539,4
1587156557.8565,-448.34533691406,-137.23544311523,38.128650665283,4
1587156557.9638,-448.5456237793,-137.60009765625,38.139713287354,4
1587156558.0727,-448.77679443359,-138.02085876465,38.152496337891,4
1587156558.1804,-448.97332763672,-138.37847900391,38.163387298584,4
1587156558.2951,-449.20443725586,-138.79914855957,38.176174163818,4
1587156558.4028,-449.40469360352,-139.16366577148,38.187252044678,4
1587156558.5101,-449.60122680664,-139.52131652832,38.198131561279,4
1587156558.6183,-449.79968261719,-139.88233947754,38.202621459961,4
1587156558.7325,-450.02459716797,-140.2996673584,38.291065216064,4
1587156558.8397,-450.21014404297,-140.65888977051,38.386615753174,4
1587156558.9479,-450.39743041992,-141.02151489258,38.48539352417,4
1587156559.0557,-450.61508178711,-141.44281005859,38.600246429443,4
1587156559.1705,-450.81848144531,-141.80783081055,38.579219818115,4
1587156559.2782,-451.02267456055,-142.16912841797,38.513633728027,4
1587156559.3859,-451.22485351563,-142.52697753906,38.448684692383,4
1587156559.4942,-451.46209716797,-142.94671630859,38.372489929199,4
1587156559.6019,-451.66815185547,-143.31141662598,38.306293487549,4
1587156559.7166,-451.8723449707,-143.67364501953,38.227066040039,4
1587156559.8253,-452.07818603516,-144.04319763184,38.195682525635,4
1587156559.9326,-452.30303955078,-144.46694946289,38.32479095459,4
1587156560.0394,-452.48489379883,-144.82316589355,38.423484802246,4
1587156560.1536,-452.67041015625,-145.18627929688,38.524295806885,4
1587156560.2607,-452.88586425781,-145.60820007324,38.641334533691,4
1587156560.369,-453.06948852539,-145.96795654297,38.74116897583,4
1587156560.4764,-453.25494384766,-146.33103942871,38.842041015625,4
1587156560.5901,-453.44354248047,-146.69458007813,38.95166015625,4
1587156560.6988,-453.65258789063,-147.06814575195,38.946113586426,4
1587156560.8063,-453.89282226563,-147.49752807617,38.939548492432,4
1587156560.9193,-454.09790039063,-147.86399841309,38.92467880249,4
1587156561.0258,-454.30187988281,-148.23056030273,38.951099395752,4
1587156561.1334,-454.50360107422,-148.59376525879,38.977241516113,4
1587156561.2489,-454.74017333984,-149.0198059082,39.007904052734,4
1587156561.3556,-454.94570922852,-149.39007568359,39.034549713135,4
1587156561.4633,-455.14541625977,-149.74978637695,39.060436248779,4
1587156561.572,-455.38000488281,-150.17242431641,39.090850830078,4
1587156561.6853,-455.57778930664,-150.52867126465,39.1164894104,4
1587156561.793,-455.81231689453,-150.95123291016,39.146892547607,4
1587156561.9007,-456.01388549805,-151.31436157227,39.171806335449,4
1587156562.0084,-456.21490478516,-151.67420959473,39.175178527832,4
1587156562.1171,-456.41778564453,-152.03749084473,39.174831390381,4
1587156562.2309,-456.65234375,-152.45903015137,39.113887786865,4
1587156562.3387,-456.85803222656,-152.82859802246,39.100742340088,4
1587156562.4466,-457.06307983398,-153.19917297363,39.084495544434,4
1587156562.5613,-457.29681396484,-153.62297058105,39.051719665527,4
1587156562.669,-457.49578857422,-153.98377990723,39.062908172607,4
1587156562.7767,-457.69479370117,-154.34457397461,39.051097869873,4
1587156562.8844,-457.89572143555,-154.70881652832,39.039169311523,4
1587156562.9931,-458.13143920898,-155.13612365723,39.025177001953,4
1587156563.1068,-458.33242797852,-155.50036621094,39.013240814209,4
1587156563.2145,-458.53530883789,-155.86807250977,38.97970199585,4
1587156563.3233,-458.77493286133,-156.29273986816,39.006404876709,4
1587156563.4296,-458.98358154297,-156.6566619873,39.029747009277,4
1587156563.5429,-459.19250488281,-157.01559448242,39.052291870117,4
1587156563.6502,-459.39987182617,-157.36604309082,39.166881561279,4
1587156563.7584,-459.64581298828,-157.76977539063,39.287998199463,4
1587156563.8736,-459.85949707031,-158.12059020996,39.393333435059,4
1587156563.9813,-460.06649780273,-158.4677734375,39.497894287109,4
1587156564.089,-460.30279541016,-158.88061523438,39.647090911865,4
1587156564.1974,-460.50213623047,-159.22737121582,39.77112197876,4
1587156564.3105,-460.70910644531,-159.58769226074,39.898773193359,4
1587156564.4177,-460.91711425781,-159.94540405273,39.970260620117,4
1587156564.5254,-461.13006591797,-160.29789733887,39.869281768799,4
1587156564.6379,-461.37588500977,-160.70137023926,39.748226165771,4
1587156564.7466,-461.58343505859,-161.04188537598,39.646057128906,4
1587156564.8544,-461.82531738281,-161.43885803223,39.526950836182,4
1587156564.9616,-462.03686523438,-161.78628540039,39.41614151001,4
1587156565.0703,-462.24584960938,-162.1452331543,39.379165649414,4
1587156565.1851,-462.45401000977,-162.50971984863,39.370655059814,4
1587156565.2929,-462.66479492188,-162.87715148926,39.347114562988,4
1587156565.4006,-462.90942382813,-163.30349731445,39.319805145264,4
1587156565.5084,-463.12020874023,-163.67100524902,39.296249389648,4
1587156565.6171,-463.32897949219,-164.03498840332,39.272926330566,4
1587156565.7308,-463.53189086914,-164.40254211426,39.297710418701,4
1587156565.8385,-463.76943969727,-164.83309936523,39.311817169189,4
1587156565.9466,-463.97039794922,-165.19709777832,39.323757171631,4
1587156566.0604,-464.17517089844,-165.56343078613,39.320659637451,4
1587156566.1678,-464.41174316406,-165.98529052734,39.299564361572,4
1587156566.2755,-464.61685180664,-166.35137939453,39.281261444092,4
1587156566.3888,-464.82388305664,-166.72106933594,39.262775421143,4
1587156566.4959,-465.03033447266,-167.09184265137,39.174518585205,4
1587156566.6033,-465.21841430664,-167.4415435791,39.049301147461,4
1587156566.711,-465.40835571289,-167.7946472168,38.877883911133,4
1587156566.8277,-465.64270019531,-168.22077941895,38.782272338867,4
